,Date,Title
2995,2021-01-22 ,니들 찬티들 알바인거 다아는데 즉당히해르
2996,2021-01-22 ,볼보 뿐만 아니라 사랑
2998,2021-01-22 ,평단에서 계속 횡보하더니
2999,2021-01-22 ,찬티들 그만하세요
3001,2021-01-22 ,  11월 이후에 털렸으면 
3002,2021-01-22 ,  547천원에 털렸네 ㅋㅋㅋㅋㅋㅋㅋ
3003,2021-01-22 ,걍 홀드하고 가만있습 중간이라도 함
3004,2021-01-22 ,주식하면서 제일 바보같은 사람들 특징
3005,2021-01-22 ,재료는 노출되었고
3006,2021-01-22 ,백만
3007,2021-01-22 ,삭제된 게시물의 답글실적발표후 만나요
3008,2021-01-22 ,전형적인 개미꼬시기 인데
3009,2021-01-22 ,답답하네 오늘 다 털고 나가었야지
3010,2021-01-22 ,추매를 못하겠네 ㅋ
3011,2021-01-22 ,손절없는 10년차 주린이다
3012,2021-01-22 , 털렸어
3013,2021-01-22 ,3년 투자 더하고 건물주 되자아
3015,2021-01-22 ,9년 보유 주주 입니다
3016,2021-01-22 ,조정이 오면 즐겨야지
3017,2021-01-23 ,계속 200이라고들 하시네요
3020,2021-01-22 ,제 가 테슬라 예를 들어볼게요
3021,2021-01-22 ,또 강조해서 말하지만
3022,2021-01-22 ,삼성 이재용 부회장 사면에 관한 청원글올라왔습니다 많은 동참바랍니다 
3023,2021-01-22 ,하루에 이렇게 많이 올려줘서 
3024,2021-01-22 ,주린이 생각 패러다임 시프트
3025,2021-01-22 ,다음주면 모두발표난다
3026,2021-01-22 ,이노가 화학과의 미국 소송에서
3028,2021-01-22 ,시나리오 하나 풀어줄께
3029,2021-01-22 ,자회사
3030,2021-01-22 ,삭제된 게시물의 답글미국장 폭락 나와서 월요일 아침에 3로 시작하겠네 샹
3031,2021-01-22 ,이재용사면 동의 부탁드립니다 대표가 나와야 투자가 크죠
3032,2021-01-22 ,안티들 기대하는 나스닥 폭락없다 상승중
3033,2021-01-23 ,저 빚투장투1년해보려하는데 지금들어가도되죠
3034,2021-01-23 ,갤럭시 버즈 플러스
3035,2021-01-23 ,삭제된 게시물의 답글공매도금지해제되면
3036,2021-01-23 ,삼성에 공급업체  씨아이에스
3037,2021-01-23 ,  긴급 레버리지10배15배 고수익 재테크 실체
3038,2021-01-23 ,2억손해봤는데 달랑170만윈주고  입닥치라고이런아사리판에서주식하고잡냐
3039,2021-01-23 ,형이 토론방 정리한다
3040,2021-01-23 ,1월
3041,2021-01-23 ,하락조정 시작
3042,2021-01-23 ,올해 200 장기로는 500
3043,2021-01-23 ,공매도금지  청와대국민소통신청하시죠
3044,2021-01-23 ,메이저의 시각과 타겟은
3045,2021-01-23 ,미국시장이 상승해도 우리시장이 하락한 이유는
3046,2021-01-23 ,볼보에 들어간 밧데리 현대차에도
3047,2021-01-23 ,월욜 패대기인데 찬티들 희망회로 돌려봐야 늦음
3048,2021-01-23 ,차트만 딱보면
3050,2021-01-23 ,석열이형밤길조심하소잘몬하은테러당한다년초기자회견에서  석열이는 뭉정권사람이여하고강조혔따이
3051,2021-01-23 ,외국인 역대급매수  주목
3052,2021-01-23 ,유상증자 가능성은
3053,2021-01-23 ,삭제된 게시물의 답글와 비싸다
3054,2021-01-23 ,이야  형님
3056,2021-01-23 ,대규모 투자금 필요할텐데
3057,2021-01-23 ,삼성 목표가 얼마보십니까
3059,2021-01-23 , 작년 11월 26일날
3060,2021-01-23 ,며칠전 70만원 들어왔는데 벌써10프로
3061,2021-01-23 ,북미시장
3062,2021-01-23 ,이번 눌림목에서 많이 매수해서 쭉 가려고 했었는데
3063,2021-01-23 ,요즘 행복하네요
3064,2021-01-23 ,한국갈럽 이사한명또비명횡사하는거아닌가그래야 지지율올라가
3065,2021-01-23 ,광고에 개찬티들 많은거 보니 월요일볼만하세
3067,2021-01-23 ,뭘들 그리 걱정하는가
3068,2021-01-23 ,선박용 배터리도 이제 시판앞두고있다 더 크게가자
3069,2021-01-23 ,올해 얼마
3070,2021-01-23 ,별로 못 모았는데  왜이리 빨리가는 거얌
3071,2021-01-23 ,코스닥 연기금 들어온다중소형주 노 젓자
3072,2021-01-23 ,목표가 5000000원
3073,2021-01-23 ,외국인 2345억원 대량 매수 이유
3074,2021-01-23 ,괜히팔아가지고 
3075,2021-01-23 ,2020년 글로벌 배터리 점유율  58
3076,2021-01-23 , 270 
3077,2021-01-23 ,이제 삼스디팔고 엘화로 가자
3078,2021-01-23 ,1억 묻어 놓고 10년 있으면
3079,2021-01-23 ,고수님 상담요청 인생주식으로 정했다 앞으로 모아간다
3081,2021-01-23 ,아니 솔직히 기술력 1등인데
3082,2021-01-23 ,어제날짜로 공매도발생되었네
3084,2021-01-23 ,아직도 싸보인다 이번달 월급인데 2개더사야지
3085,2021-01-23 ,글로벌 배터리 점유율과 유증에 대해서
3086,2021-01-23 ,주식머근거 다 토해내논단다 1분기언제쯤1월 2월 3월
3087,2021-01-23 ,삭제된 게시물의 답글삭제된 게시물의 답글삭제된 게시물의 답글개찬티들 진짜
3088,2021-01-23 ,갑자기 100만원이 생긴다면
3089,2021-01-23 ,무슨의미 아는분 설명 감사ㅎ
3090,2021-01-23 ,집나간 소액주주님들을 찾습니다
3091,2021-01-23 ,코나 화재
3092,2021-01-23 ,피운신
3093,2021-01-23 ,코나는  배터리사용 
3094,2021-01-23 ,2억손해보고 170만원줬단다보궐선거 민주당찌그라고골비었냐좋갔네
3096,2021-01-23 ,금요일 오른거 월요일갭으로 다반납
3097,2021-01-23 ,월요일 왜 폭락인지 상대방이 이해가도록
3098,2021-01-23 ,월요일떡락이라고하는애들아
3099,2021-01-23 ,액분해서 국민주  만들어야
3100,2021-01-23 ,액면분할 이야기가 솔솔 나오는데
3101,2021-01-23 ,안티충 종류
3102,2021-01-23 ,가 잘가야 세방이 상한가간다 ㅋ
3103,2021-01-23 ,저기요
3104,2021-01-23 ,본주와 우선주중
3105,2021-01-23 ,물린것 같다는 느낌이 드는데
3106,2021-01-23 ,중국인 영주권자 투표권 몰수해야한다 
3107,2021-01-24 ,엘지  삼성  이노
3108,2021-01-24 ,삼성  세방전지
3109,2021-01-24 ,왜 테슬라를 파는가 왜 삼성를 파는가
3111,2021-01-24 ,삼성은1등아니면 안함이라는
3112,2021-01-24 ,금주 증시 카렌다
3113,2021-01-24 ,현대코나
3114,2021-01-24 ,화학이 아닌 삼성 를 사야하는 이유
3115,2021-01-24 ,코스피 4000 시대 주가 상승 가즈아 꼭 이것만
3116,2021-01-24 ,176000명돌파 공매도 금지청원 20만명 넘겨요
3117,2021-01-24 ,삼성  기술력 최고 가즈아
3118,2021-01-24 ,다음주 90에서 엘화랑 만날거 같은 예감
3119,2021-01-24 ,경험으로터득한맘편한투자복리효과로 11억진행중
3120,2021-01-24 ,공매도 는 피해 없다
3122,2021-01-24 ,최하황제는되고봐야지
3123,2021-01-24 ,삼스디 엘화 주가 초월은 시간 문제
3125,2021-01-24 ,피같은 내돈 스스로 지킵시다
3126,2021-01-24 ,내일 얼마까지 올라갈까요
3127,2021-01-24 ,100 만  거진 다왔네요
3128,2021-01-24 ,이랬슴 좋다 여러분 어때요
3130,2021-01-24 ,바떼리 대장주로 등극하것네
3131,2021-01-24 ,11
3132,2021-01-24 ,생각할수록 화가납니다
3133,2021-01-24 ,야그들아 흑자전환 성공시 선반영이란다
3135,2021-01-24 ,공매도 청원
3136,2021-01-24 ,외국인
3137,2021-01-24 ,여기주주들이 품위가 있고 양반들이네
3138,2021-01-24 ,근디  이제조정줄때안나
3141,2021-01-24 ,그저
3142,2021-01-24 ,내주 90만원 근접한다
3143,2021-01-24 ,우리가
3144,2021-01-24 , 테슬라 성장 이유
3145,2021-01-24 ,중기로 120만원 돌파 한다
3146,2021-01-24 ,장기목표가 100만원 
3147,2021-01-24 ,우리할부지가요이성윤이절마 중앙지검장으로 지능력은 끝이라네요
3148,2021-01-24 ,삼성은 늘 1등
3149,2021-01-24 ,55만원할때사야지폭행당한부장검사가 이성윤이라고완전개패듯이 얻어맞어뿐네얼마나웃읍게보믄 얻어터지냐김태우 멋있게폭로
3150,2021-01-24 ,개가 짖어도 아침은 온다
3151,2021-01-24 ,코스피 3200가면 그때 던져라
3156,2021-01-24 ,저도 부담스럽습니다
3157,2021-01-24 ,게  정치빠 들은 꺼져주시길
3158,2021-01-24 ,부담되는 개인들은다 던지삼
3159,2021-01-24 ,2020년 전기차 판매량 324만 대
3160,2021-01-24 ,삼숑에스디아이는 분리막 
3161,2021-01-24 ,궁굼합니다
3163,2021-01-24 ,다시 
3165,2021-01-24 ,정말 이해가 안되는게 삼디가 있는데 왜 엘화에 투자를 하는지
3166,2021-01-24 ,예상해봅니다
3167,2021-01-24 ,목표가100만원 
3168,2021-01-24 ,월요일이 기대가 되는 이유
3169,2021-01-24 ,트럭은 역시 볼보지
3170,2021-01-24 ,영원한 공매도 금지를 청원합니다
3171,2021-01-24 ,  현차  뉴 전기차 코나  출시 앞  두고
3172,2021-01-24 ,현대차는 결국 삼성 고객사가 될 것으로 예상합니다
3174,2021-01-24 ,우리는 현금자판기가 아닙니다
3175,2021-01-24 ,트럭까지 전기 배터리
3176,2021-01-24 ,는 네임베류가 삼전을 앞지를것
3177,2021-01-24 ,2차전지주 삼성 급등장중 80만원 돌파 최고가
3178,2021-01-24 ,목표가 100만원 경제티브이 전문가드림 
3179,2021-01-24 ,세방
3180,2021-01-24 ,삼성 적정가 150만8천원
3181,2021-01-24 ,낼부터
3182,2021-01-24 ,명심또 명심 게시판 공매견들장악
3183,2021-01-24 , 본주랑 우선주
3184,2021-01-25 ,삭제된 게시물의 답글삼성 고평가라 걱정
3185,2021-01-24 ,제 2의 비트코인 파이코인 채굴하자
3186,2021-01-24 ,코인 빨리채굴하세요
3187,2021-01-24 ,간절하게 사고싶을때가
3189,2021-01-25 ,내일도 폭등이다
3190,2021-01-25 ,지난 금요일 급등이유가
3191,2021-01-25 ,삼성 적정가
3192,2021-01-25 ,삼성 전기차 배터리 수익성 개선 가속화목표가 36
3193,2021-01-25 ,오늘 갭 폭락 시가에 무조건 탈출
3194,2021-01-25 ,엘화 코나에 또 불질해서
3195,2021-01-25 ,밧데리 
3196,2021-01-25 ,공매된 주식은 2중매도가 가능하다니
3198,2021-01-25 ,시가 갭이 마지막 고점 실적발표때까지
3200,2021-01-25 ,80만대 출발
3201,2021-01-25 ,ㅅㅅ설마 이게 백만원 가긋냐
3202,2021-01-25 ,아 80유지하는게 힘드냐
3204,2021-01-25 ,ㅎㅎㅎㅎ
3205,2021-01-25 ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3206,2021-01-25 ,여기 롤러코스터인가요
3207,2021-01-25 ,목요일까지 80만 안착
3208,2021-01-25 ,안티
3209,2021-01-25 ,아니 진짜 왜파는거임ㅋㅋ 이렇게 좋은걸
3210,2021-01-25 ,전고체가 대세다
3211,2021-01-25 ,조정씨게가자ㅋ
3212,2021-01-25 ,내려와요
3213,2021-01-25 ,개폭락하는데 뭣하냐
3215,2021-01-25 ,79층만 탑승해줘
3216,2021-01-25 ,금욜 801에팔고 다시 들어갈꺼에요
3218,2021-01-25 ,삼성 가지고계시면 확인
3219,2021-01-25 ,장대음봉자리
3220,2021-01-25 ,오후에 어차피 80
3221,2021-01-25 ,어떻게
3223,2021-01-25 ,하나금투 분석대로라면
3225,2021-01-25 ,외인 곳간 채워주느라고 수고 많이 하십니다
3228,2021-01-25 ,너만 파랑불이구나
3230,2021-01-25 ,03 님 오늘 어떨 것같나요
3231,2021-01-25 ,780000원에210주매수완
3232,2021-01-25 ,재료는
3233,2021-01-25 ,볼보
3234,2021-01-25 ,눌림 좀 있을수도 있지
3235,2021-01-25 ,주린이여쭙니다
3236,2021-01-25 ,780000원에 매수완
3237,2021-01-25 ,불난것이
3239,2021-01-25 , 268배 추정도 93배
3240,2021-01-25 ,외국인은
3241,2021-01-25 ,오늘 외인 기관들 별로 팔지도 않는데
3242,2021-01-25 ,오늘은 가 살 기회를 주는 날
3243,2021-01-25 ,삭제된 게시물의 답글삼성 목표주가 무조건 700만원칠백만원으로 확정
3244,2021-01-25 ,우리 스디는
3245,2021-01-25 ,1분기 이내 100만원 돌파할테죠
3247,2021-01-25 ,에스디아이는 떨어져도 걱정이 안되네
3248,2021-01-25 ,모간형이 고대로 파네
3249,2021-01-25 ,삼성랑 화학중에 매수 고민중인데
3250,2021-01-25 ,2차전지 대장주들중
3251,2021-01-25 ,옆에  가격 188329원이 가장 맞는 주식
3252,2021-01-25 ,외도
3253,2021-01-25 ,780000원210주매수완
3255,2021-01-25 ,장중 조정이 아름다운거지
3256,2021-01-25 ,780000원에매수 지금 가격으로 매도
3258,2021-01-25 ,하나금투 목표가1050000
3259,2021-01-25 ,삼성과 테슬라의 그림2차전지도 확대되는 그림
3260,2021-01-25 ,앗차하면 150만 갑니다
3261,2021-01-25 ,돈 있음  많이 사고 싶다
3262,2021-01-25 ,전고체 베터리 생산 언제함
3263,2021-01-25 ,얘는 왜 혼자 하락
3264,2021-01-25 ,바보
3265,2021-01-25 ,혼자 뭐하니
3266,2021-01-25 ,79층 탑승해도되나요
3269,2021-01-25 ,이말올
3270,2021-01-25 ,와 이건 뭐다
3271,2021-01-25 ,와 진짜 대단하단 말밖에
3272,2021-01-25 ,삼디 뛰어난 양봉본능
3273,2021-01-25 ,일희일비 맙시다들
3274,2021-01-25 ,우
3275,2021-01-25 ,그래도 이것만큼 안정적인 주식은 없다
3276,2021-01-25 ,추매 했어요
3278,2021-01-25 ,이렇게 좋은기사가 있는데
3279,2021-01-25 ,이 좋은 장에
3280,2021-01-25 ,삼전자
3281,2021-01-25 ,조정도 이렇게 아름답냐 
3282,2021-01-25 ,모건
3283,2021-01-25 ,지금이 저가 매수 기회라는 서울 경제 기사
3286,2021-01-25 ,조정이 미지근하다
3287,2021-01-25 ,코로나치료제 임상3상 완료후 등록임박 
3288,2021-01-25 ,아름답다
3289,2021-01-25 ,삼성 정보
3291,2021-01-25 ,에너지솔루션 때문에라도 안 떨어지지
3293,2021-01-25 ,예언이 맞아떨어지네
3294,2021-01-25 ,주식은 적금인가봐요
3296,2021-01-25 ,이렇게 올라간 걸 보면서
3298,2021-01-25 ,80만
3299,2021-01-25 ,오늘 80층 주차할듯
3300,2021-01-25 ,조정 언제쯤 올까요
3301,2021-01-25 ,706000원에 10 걸어놓고 기다리고 있습니다
3302,2021-01-25 ,75만원이 고점인줄 알고 익절한 나를
3303,2021-01-25 ,혹시 
3304,2021-01-25 ,모건이가
3305,2021-01-25 ,막판
3306,2021-01-25 ,793층에 입주한 입주민인데요
3307,2021-01-25 ,오늘 조정 올줄 알고 쫄렸는데
3308,2021-01-25 ,792 탑승
3309,2021-01-25 ,모가니
3310,2021-01-25 ,효도주식이군
3311,2021-01-25 ,지금 매수해도 될까요
3312,2021-01-25 ,마이너스
3313,2021-01-25 ,종가 빨강으로 맞춰라
3314,2021-01-25 ,내가 미쳤지
3315,2021-01-25 ,신규주주 입니다
3317,2021-01-25 ,지수가 아깝다
3318,2021-01-25 ,솔직히 본주보다 우선주
3319,2021-01-25 ,어제  대구에서  차량화재
3320,2021-01-25 ,타짜 이정도면 추세홀드의 진정한 끝판왕이네
3321,2021-01-25 ,망치 캔들 이후 개폭락
3324,2021-01-25 ,에휴 
3325,2021-01-25 ,저기 님들앙
3326,2021-01-25 ,주식하지마라
3327,2021-01-25 ,혹시 외인담는거보니 현차3차
3328,2021-01-25 ,80만 인데 
3329,2021-01-25 ,넌 니 계좌 마이너스일때 털렸좌놔ㅋ
3330,2021-01-25 ,마이너스 인데 좋다고 찬티들 ㅋㅋ
3331,2021-01-25 ,액분해주면
3333,2021-01-25 ,두달 조정 때 이사 다니느랴
3334,2021-01-25 ,전고체 상용화 될때까지 
3336,2021-01-25 ,자동차 배터리 적자래
3337,2021-01-25 ,종합지수내리면 개미가 주식이 오르면 기관이 매수하네요 참 보기 좋네요내일은 삼성전자와 하이닉스가 조용하면 또 다른 것들이
3338,2021-01-25 ,지금 사도될까요주린이라서 모르겠어요 
3339,2021-01-25 ,오늘 3주 추가했습니다
3340,2021-01-25 ,전 2023년까진 무조건 홀드입니다요
3341,2021-01-25 ,주린이들을 위한 고언
3342,2021-01-25 ,내일 
3343,2021-01-25 ,실적발표 28일 1330입니다
3344,2021-01-25 ,연말 코스피 순위 예측
3346,2021-01-25 ,28일 목 실적발표후 설거지 단행
3348,2021-01-25 ,유럽 작살나고
3349,2021-01-25 ,주가가 올라야지1
3351,2021-01-26 ,내일 80층 안착 기대해도 되나요
3352,2021-01-26 ,구조적 성장섹터를 두려워 말라
3354,2021-01-26 ,공매도의 불편한 진실 국민청원 꼭 동참합시다 청원 마감 130
3356,2021-01-26 ,삭제된 게시물의 답글삭제된 게시물의 답글현대차  3차 바데리
3359,2021-01-26 ,불법공매도해도 법이 약하니 누가 안하노  실컷 쳐먹고 1년정도 살면 주식시장이 됴룩넘들이 설치고 다 염병질하여 됴룩질로 떵떵거리고 살겠네요
3360,2021-01-26 ,이딴글 왜 써요
3361,2021-01-26 ,개찬티들 테슬라 급등하니 또 테슬라팔이하네
3363,2021-01-26 ,삼성  소형전지 강자
3364,2021-01-26 ,속보다  ㅈ됐다
3365,2021-01-26 ,여기서 글 터는 동안 70에서 구매해도
3366,2021-01-26 ,오늘 폭락장 시작
3367,2021-01-26 ,행동하지 않는 양심은 결국 악의 편
3368,2021-01-26 ,삼스디 배제여 기자 고소하자 
3369,2021-01-26 ,속보 외환위기이후 첫 마이너스 역성장
3371,2021-01-26 ,속보 곱버스 체결량 대박
3372,2021-01-26 ,  얼른 켜놔라
3373,2021-01-26 ,현대차 다니는 사람도 모르는 사실을ㅋ
3374,2021-01-26 ,님 꺼지세요
3375,2021-01-26 ,좋은 종목을 가지면
3376,2021-01-26 ,오늘  어떨 것같나요
3377,2021-01-26 ,저거 삼성다니다가 짤린새ㅋㅋㅋㅋㅋ
3378,2021-01-26 ,유투브 영상
3379,2021-01-26 ,80만 가자 
3380,2021-01-26 ,79만원에 50주 추매했습니다
3381,2021-01-26 ,마스터베이션
3382,2021-01-26 ,삼성 가지고가시는 분들 확인
3383,2021-01-26 ,드뎌 목표가 100만을 넘어 105만 등장
3385,2021-01-26 ,는 상장되면  
3386,2021-01-26 ,이걸 팔면 머사게
3387,2021-01-26 ,이걸 79층에 매수 걸어놓은 사람들은 반성해라
3388,2021-01-26 ,80층 위에 뭐가 있을라나
3389,2021-01-26 ,공매도 금지 폐지 국민청원 오늘 현재 18만 9천명  주주님들 청원 동참바랍니다
3390,2021-01-26 ,공중 부양쇼 를 보고 계십니다
3391,2021-01-26 ,그려
3392,2021-01-26 ,금방 200만 갑니다
3393,2021-01-26 ,80층 저항선 무너지기 일보직전
3394,2021-01-26 ,오늘 80층 올라갈꺼라고
3395,2021-01-26 ,아추매는 언제 할까요넘 오르네
3396,2021-01-26 ,80층 누가좀 해결해줘요
3397,2021-01-26 ,전 매도 시점을 지나쳐 버렸어요 ㅋㅋ
3398,2021-01-26 ,어지간히 
3399,2021-01-26 ,배터리 전문업체
3400,2021-01-26 ,곧 화학 잡겠네요
3401,2021-01-26 ,80만 시대 로 위대한 개 투
3402,2021-01-26 ,아침에안티들많더만
3403,2021-01-26 ,이 폭락장에 삼디만 날라가네요
3404,2021-01-26 ,와 전고점 뚫었다 
3405,2021-01-26 ,일희일비마시고
3406,2021-01-26 ,음  전고체가 대세는 대세인데
3407,2021-01-26 ,삼성 최고 효자종목이네요
3408,2021-01-26 ,오늘 10퍼갈듯하네요 기세가요
3409,2021-01-26 ,오늘  90가겠군  
3411,2021-01-26 ,더사야되는데 ㅋㅋ
3412,2021-01-26 ,상가자
3413,2021-01-26 ,진짜 최고다
3414,2021-01-26 ,잘
3416,2021-01-26 ,이제 두번다시 70층은 안오겠구나 
3417,2021-01-26 ,평단가 378000원 1주 쥬쥬입니다
3418,2021-01-26 ,어제 들어온 주린이입니다
3419,2021-01-26 ,왜 우선주보다 반토막도 안되게 오를까요
3420,2021-01-26 ,살살좀 가지 ㅋ
3422,2021-01-26 ,길이 확장성
3423,2021-01-26 ,오르는말에 안올러타서 천만다행 79만원오면 산다
3424,2021-01-26 ,589000에
3425,2021-01-26 ,본주가 왜이래
