,Date,Title
568,2021-01-07 ,포케 12월까지 가지고 있으면 얼마 될까
569,2021-01-07 ,백만엘화 오겠네요
570,2021-01-07 ,아니 이건 지치지도 않고 매일 오르네
571,2021-01-07 ,인내의 결실
572,2021-01-07 ,최근에 많이 올랐지만
573,2021-01-07 ,나무  유상청약예약
574,2021-01-07 ,근데
575,2021-01-07 ,트렌드
576,2021-01-07 ,요이땅 각인가요
577,2021-01-07 ,청주 배터리 생산공장 가동 
578,2021-01-07 ,사실신규는 진입하기 겁나것제유증가가
579,2021-01-07 ,주가에 거품이란 없다
580,2021-01-07 ,전현적인 투자유형
581,2021-01-07 ,이거 더 사도 괜찮을까요
582,2021-01-07 ,신주인수권 초과청약
583,2021-01-07 ,갑지기 마이너스인 이유가 궁금합니다
584,2021-01-07 ,유상증자  청약이후
585,2021-01-07 ,오늘도 역시 개미가
586,2021-01-07 ,좋은종목  틀림없다
587,2021-01-07 ,청약하려면
588,2021-01-07 ,기존주주 6 신주 받은것에 대해 여쭤볼께요
589,2021-01-07 ,외국인 기관수급 정확히 알수있는방법알려주세요
590,2021-01-07 ,애플 전기차  전기차가 끝이라고 생각하십니까
591,2021-01-07 ,아니 이런 대형주에  투자주의는 뭐냐 ㅋㅋㅋ
592,2021-01-07 ,스팸과다ㅋㅋ투자주의
593,2021-01-07 ,내일
594,2021-01-07 ,유증 들어간 물량 풀리기 전에
595,2021-01-07 ,이제 다지기인가융 
596,2021-01-07 ,가두리 양식업자 돌아온듯
597,2021-01-07 ,조정도 없니
598,2021-01-07 ,멋지네 박스권 유지
599,2021-01-07 ,형님들
601,2021-01-07 ,주린이 입니다
602,2021-01-07 ,안티들아
603,2021-01-07 ,오늘도  100주 매수
604,2021-01-07 ,포케사령관님 
605,2021-01-07 ,질문이 있습니다
607,2021-01-07 ,삭제된 게시물의 답글유증에 올라간다
608,2021-01-07 ,포케 작전장교가 목표가 손절가 드립니다
609,2021-01-07 ,삭제된 게시물의 답글속보 포케 사령관 정체 탄로나
611,2021-01-07 ,삭제된 게시물의 답글쓰레기 종목  사기꾼 집합소
613,2021-01-07 ,딱 고만큼 자리갔다놓았네
614,2021-01-07 ,늦게 들어왔는데도
616,2021-01-07 ,갈수록 더해지는 세력 알바 안티들
617,2021-01-07 ,포스코케미칼 배터리소재 사업 성장세매출 비중 50 육박
618,2021-01-07 ,유증얘기 그만합시다
620,2021-01-07 ,지금 들어가고싶은데
621,2021-01-07 ,주린이 욕하시는분들
622,2021-01-07 ,단타들 꼴 보기 싫어서
624,2021-01-07 ,신주인수권 미청약 시 신주인수권 매수금액은 환불 되나요
625,2021-01-07 ,장투혹시나해서
626,2021-01-08 ,문빠 염병하네
627,2021-01-07 ,좃선일보라고 욕하는 놈 왜 없지
628,2021-01-07 ,장투내가 4일부터 4일간
629,2021-01-07 ,조선기사문빠들 반대로 할거지
630,2021-01-07 ,2차전지배터리  급속한 성장
631,2021-01-07 ,어살려구 했는데
632,2021-01-07 ,진짜 사고싶은주식인데
633,2021-01-08 ,오늘미장도 테슬라가 불을뿜는군요
634,2021-01-08 ,포케 키움증권에 확정금액이 나왔는데
635,2021-01-08 ,초과 청약 질문
636,2021-01-08 ,그냥 진득허니 가지고 계십셔
637,2021-01-08 ,이제 출발하려고 엔진 시동 걸었습니다 
638,2021-01-08 ,테슬라 800불 돌파
639,2021-01-08 ,어제 눌렀던자리오늘 기대해봅시다
640,2021-01-08 ,오늘 조금만 사려고 하는데 안되나
641,2021-01-08 ,거품주식을사라고
642,2021-01-08 ,약 도움 부탁드립니다  
643,2021-01-08 ,청약예약 도움 부탁드립니다  
644,2021-01-08 ,올해 소띠해를 맞아
645,2021-01-08 ,키움에서 청약신청 질문드립니다 
646,2021-01-08 ,삭제된 게시물의 답글초과청약 수량 
647,2021-01-08 ,신주상장관련시장분위기로 볼 때
648,2021-01-08 ,종가예상 135천원
649,2021-01-08 ,청약 불입금
650,2021-01-08 ,유상 증자 가격
651,2021-01-08 ,추매를 해야하나 고민입니다 
652,2021-01-08 ,화학 100만원 돌파
653,2021-01-08 ,금일 신주권 청약 예약날 입니다
654,2021-01-08 ,유상신청 했어요
655,2021-01-08 ,청약예약했는데
656,2021-01-08 ,주린이 인데 청약예약 어떻게해요
657,2021-01-08 , 신주 신청 앱에서 되나요 
658,2021-01-08 ,투자주의주의하자 
659,2021-01-08 ,포케 단단한거보소
660,2021-01-08 ,그만오르고 담주부터 오르자
661,2021-01-08 ,투자증권 
662,2021-01-08 ,키움증권 유상청약 문의 
664,2021-01-08 ,그냥 시원하게 상 한번치고 정지 먹자
665,2021-01-08 ,신한이 얄미워서
666,2021-01-08 ,음봉뜨면 추미애 할려고 하는데 
667,2021-01-08 ,제발오르지마 거래정지먹지말고 안전히가자
668,2021-01-08 ,주린이 증권에서는 유상증자 신청할 수 없나요
669,2021-01-08 ,증권 청약신청하려는데 왜 신청금액이 0원으로 뜨죠
670,2021-01-08 ,이거 90800원에 들고 있는데
671,2021-01-08 ,포케 주가 가는거 보니
672,2021-01-08 ,포케를 살껄
674,2021-01-08 ,오늘도역시
676,2021-01-08 ,미래에셋 청약예약
677,2021-01-08 ,신주가격 결정됐나요 71500원 확정
678,2021-01-08 ,유상증자 주당가격 예상
679,2021-01-08 ,청약은 주주들만 해당되나요
680,2021-01-08 ,포케는  유니크한
681,2021-01-08 ,심심해서 예상해보는 유상증자 확정가격
682,2021-01-08 ,투자주의 언제 없어지나요
683,2021-01-08 ,현대차 잘가니 좋타 밧데리기대만땅
684,2021-01-08 ,주린이인데요
685,2021-01-08 ,미래에셋증권앱에 유상청약 안뜨네요
686,2021-01-08 ,주린이입니다
687,2021-01-08 ,유상증자 질문
689,2021-01-08 ,주린이 유상청약 예약했는데 예수금은 어디에
692,2021-01-08 ,유증가 71500확정 아니었음
693,2021-01-08 ,유상증자 정리
694,2021-01-08 ,그래서 이번에 포케는
695,2021-01-08 ,미래에셋증권
696,2021-01-08 ,유증가가 낮다보니
697,2021-01-08 ,하아 추미애하고싶네요 
698,2021-01-08 ,예약어디서해요
699,2021-01-08 ,지난주부터 미래는 신용이 막힘
700,2021-01-08 ,단독 현대차 선택한 애플애플카 공동개발
701,2021-01-08 ,신주구매
702,2021-01-08 ,청약 때 아무것도 안하면 어떻게돼요
703,2021-01-08 ,얼마나 쏠라고 저따구지 ㅋㅋㅋㅋㅋ
705,2021-01-08 ,확정발행가액 얼마예요
706,2021-01-08 ,초과배정수량 초과청약가능수량
707,2021-01-08 ,질문 있어요
708,2021-01-08 ,입성했어요
709,2021-01-08 ,유상증자 청약에 관하여
710,2021-01-08 ,키움증권
711,2021-01-08 ,대신증권에서 목표가 12만원 잡았는데
712,2021-01-08 ,투자주의가  뭔가요  주린이 입니다
713,2021-01-08 ,그려 오늘은 요정도 하고
714,2021-01-08 ,파티에 초대받지 못한 자상대적 박탈감
715,2021-01-08 ,베터리 대장주
716,2021-01-08 ,중 원자재 사재기니켈 품귀우려
717,2021-01-08 ,장막판에 시장가로 5만주 던져주면 좋겠네
718,2021-01-08 ,석회판거말고 썩을
719,2021-01-08 ,유상증자 확정가격
721,2021-01-08 ,2월 6일 골로간다
722,2021-01-08 ,유증가
723,2021-01-08 ,이러쿵저러쿵
724,2021-01-08 ,포케 그동안 감사했어요
725,2021-01-08 ,오늘 들어왔는데 유상증자 저도 해당되는건가요
726,2021-01-08 ,어이 양식업자양반
727,2021-01-08 ,기관
728,2021-01-08 ,내가 사면 무적건 올랐다
729,2021-01-09 ,확정유증가77500원프매도
731,2021-01-08 ,확정 유증가가 77500원이면
732,2021-01-08 ,인수권 5주 받고 추가배정1주 받으면
733,2021-01-08 ,포케 유증 확정가
734,2021-01-08 ,신주인수권 26000원정도에 15주 추가로 샀는데요
735,2021-01-08 ,형들 추가 매수 몇일쯤 하는게 좋을까요
736,2021-01-08 ,확정가 얼만가요
737,2021-01-08 ,갈때 까지 갔네
738,2021-01-08 ,초과청약 질문이요
739,2021-01-08 ,매수하고 싶은데요 청약 끝나고 갈까요 월욜 갈까요 알려주세요 고수님들
740,2021-01-08 ,유증 확정가 문의드립니다
742,2021-01-08 ,유증금액
743,2021-01-08 ,아  개미군단의  주식이 
744,2021-01-08 ,화학 999000원 갔네요
745,2021-01-08 ,담주가 관건이다
748,2021-01-08 ,주린이 인데요 혹시
753,2021-01-08 ,양극제 공장 화재
754,2021-01-08 ,미래에셋증권 권리평가금액
756,2021-01-08 ,여윳돈 생길때마다 추매
757,2021-01-08 ,요즘은 좀 무섭다
758,2021-01-08 ,       
759,2021-01-08 ,야홋
760,2021-01-08 ,폭발로 중국의  배터리 전구체 공장 강타
761,2021-01-08 ,신주상장일 이후에 조금 빠졌을때 눈치껏 발 담궈야지
762,2021-01-08 ,99층 주주 질문
763,2021-01-09 ,공매도 금지 청원
764,2021-01-09 ,삭제된 게시물의 답글삭제된 게시물의 답글인생장투주린 나는
765,2021-01-09 ,삭제된 게시물의 답글인생장투주린 나는
767,2021-01-09 ,삭제된 게시물의 답글15년 경력님
768,2021-01-09 ,답글주신 모든 분들께 감사
769,2021-01-09 ,인생장투주린 나는
770,2021-01-09 ,삭제된 게시물의 답글 강추위 
771,2021-01-09 ,테슬라미첬다전기차대세
772,2021-01-09 ,주식6개월차
774,2021-01-09 ,애플과현대차가 협업하여 배터리 자체생산
775,2021-01-09 ,벌써 20갔어야 될 종목이 유증이슈로 발목잡히고 이제 해소 되었으니
776,2021-01-09 ,주식초보입니다
777,2021-01-09 ,선진국 편입만 되면
778,2021-01-09 ,님ㅎㅎ
779,2021-01-09 ,테슬라 폭등을 보면서는
780,2021-01-09 ,고수님들 좋은 아침이에요
781,2021-01-09 ,기관이 물량털때까진 포케는
782,2021-01-09 ,궁금 주린
783,2021-01-09 ,투자주의
784,2021-01-09 ,월욜 기관이 매도하느냐 추매하느냐
785,2021-01-09 ,주말에는 쉬자
786,2021-01-09 ,솔까 20만원 금방 간다
787,2021-01-09 ,목표 주가 120ㅋㅋㅋ
788,2021-01-09 ,보통의 개투가 바이오를 촉수엄금 해야 하는 이유
790,2021-01-09 ,거래끝난지가 언젠데
791,2021-01-09 ,포케 신주인수권
792,2021-01-09 ,포케   신주인수권 얼마에
793,2021-01-09 ,포케의 기업가치는   참고
794,2021-01-09 ,여기 조정장 기다리는 형님들
795,2021-01-09 ,포스코케미칼 이 친구 인기가 많아졌구려
796,2021-01-09 ,주린이 입니다  55주 있는데
797,2021-01-09 ,신주상장일은 언제인가요
798,2021-01-09 ,1월 11일 월요일
799,2021-01-09 ,화학삼성이노베이션배터리 협력업체 정리
800,2021-01-10 ,너에게 묻는다
801,2021-01-10 ,포켐은 늘 그랬다
802,2021-01-10 ,지금
803,2021-01-10 ,주린이가 많아 글씁니다
804,2021-01-10 ,대신증권
805,2021-01-10 ,고민
806,2021-01-10 ,유증가는 언제확정인거죠
807,2021-01-10 ,사도 될까요
808,2021-01-10 ,현대차 전자가 애플이랑 를 만들어
810,2021-01-10 ,주린이들 보시게 
811,2021-01-10 , 공장 폭발화재월요일 달려봅시다
812,2021-01-10 , 폭발 음극제 만오천톤 날라감
813,2021-01-10 ,월요일 기대합니다
814,2021-01-10 ,공매도 폐지 국민청원
815,2021-01-10 ,폭발사고로
816,2021-01-10 ,공매 폐지 국민청원 동참5만명 돌파주식 시장 지키고 돈벌자
817,2021-01-10 ,장투자로써 게시판을 보며 한결 같은 질문들
818,2021-01-10 ,로봇택시요리사동물원2021  미래기술
819,2021-01-10 ,주식고수님들 주린입니다
821,2021-01-10 ,낼 부터 상승일까
822,2021-01-11 ,이제는 맘대로
823,2021-01-11 ,하아
824,2021-01-11 ,엘지에너지솔루션
825,2021-01-11 ,유상증자 확정가격 공시 77300원
826,2021-01-11 ,미래에셋이제사 청약창 열렸네요
827,2021-01-11 ,지금살려고하는데 유상증자 수량 나오면 떨어지게 되는건가요
828,2021-01-11 ,미안하다 2월에보자 ㅂㅇ
829,2021-01-11 ,키움으로 유상예약했는데 기준가가71500원되있습니다
831,2021-01-11 ,오늘은 프로그램 매수의 날
832,2021-01-11 ,13에 판사람 오함마를 준비하세요
833,2021-01-11 ,주린이라 여쭤봅니다
834,2021-01-11 ,네이버증권 요놈들 요즘 실시간 가격 아님
835,2021-01-11 ,나만그런가
836,2021-01-11 ,오늘 쭉쭉가즈아
837,2021-01-11 ,이 주식이 정상이냐
838,2021-01-11 ,늘 말합니다
839,2021-01-11 ,각하 신년사날개관 1조3천억매도
840,2021-01-11 ,신한 로그인 안 됨
841,2021-01-11 ,요즘 주식시장 트렌드 매도버튼 누르는자는
842,2021-01-11 ,포스코케미칼 수요일 급등
843,2021-01-11 ,코스피묻지마 사자개미들
844,2021-01-11 ,10조는 가야지
845,2021-01-11 ,15만원 언제갈까요
846,2021-01-11 ,미래홈피는 거래불가능 비슷
847,2021-01-11 ,코스피개미 2조원순매수 ㅋ
848,2021-01-11 ,멸치가 제일
849,2021-01-11 ,고점 묻지마 들어갔다가
850,2021-01-11 ,개미이 얼마나 허무한지
851,2021-01-11 ,아 추매 타임 놓칫네
852,2021-01-11 ,한번 훅 빠질거라고 예상해서 ㅎㅎ
853,2021-01-11 ,지난주처럼외개관들이
854,2021-01-11 ,코스피다행히 외인이
855,2021-01-11 ,오후 2시쯤에나 다시
856,2021-01-11 ,왜떨어지니
857,2021-01-11 ,아 126000원에 자동걸어놨는데
858,2021-01-11 ,유상증권 청약신청은 어케 하는건가요
859,2021-01-11 ,아 물렸네
860,2021-01-11 ,코로나19백신 효과가  나타남 
861,2021-01-11 ,금주 상승여력있을까요
862,2021-01-11 ,초과 청약 신청했는데 어떻게 되는지문의
863,2021-01-11 ,신주가격
864,2021-01-11 ,유증
865,2021-01-11 ,이렇게 된 이상 좀 더 떨어지고
866,2021-01-11 ,중국 배터리 음극제 공장서 불
867,2021-01-11 ,주린입니다 이번 유상증자 보호예수는 없는건가요
868,2021-01-11 ,숨고르긴가 올라라 올라라
869,2021-01-11 ,짹팔
870,2021-01-11 ,어차피 20만 될때까지 안 팔아요
871,2021-01-11 ,진짜 제발 다 던져주세요
872,2021-01-11 , 북한 김정은 총비서 추대 때문에
873,2021-01-11 ,에이 유증가만 올리고
874,2021-01-11 ,삭제된 게시물의 답글청약하면 최종 1주금액이 얼마인가요
875,2021-01-11 ,오늘 세일하길래 125500 매집했습니다
876,2021-01-11 ,마지막세일
877,2021-01-11 ,얘는 조정없나봐요
878,2021-01-11 ,1월11일 오후 2시에 증권사에서 연락왔습니다
879,2021-01-11 ,오늘같은 주식장에서 앞으로의 포스코는
880,2021-01-11 ,추매
881,2021-01-11 ,주가 눌림조정 한번 거친다고
882,2021-01-11 ,장투주린개미들눈물의 분투
883,2021-01-11 , 추매를 좀 늦게 했네유
884,2021-01-11 ,쩝
886,2021-01-11 ,크게 간다
887,2021-01-11 ,유상증자 71500
890,2021-01-11 ,주식시장에 주식수가 많을까요 바보 수가 많을까요
891,2021-01-11 ,삭제된 게시물의 답글화장실 가서 털었냐
892,2021-01-11 ,삭제된 게시물의 답글13만원에 털길 잘했다
894,2021-01-11 ,기관 대단하네
895,2021-01-11 ,오늘 종가에 들어갑니다
896,2021-01-11 ,쎄복은 2님이ㅋ
897,2021-01-11 ,신한 놈들 한테 당한 하루
898,2021-01-11 ,개관3조7350억매도에서도
900,2021-01-11 ,리명박 공감  문 비공감
901,2021-01-11 ,포케 새내기께 공지 
902,2021-01-11 ,주린이들  많이 입성했어요 따뜻한 말한마디
903,2021-01-11 ,화이팅
904,2021-01-11 ,유상증자 청약 5주
905,2021-01-11 ,엘앤에프로 100 이익보고 포케로 갈아탓습니다
906,2021-01-11 ,하락할때 52주 추매했습니다
907,2021-01-11 , 북한 10일 심야시간대 열병식 정황 포착 
908,2021-01-11 ,궁금해서 여쭤 봅니다
909,2021-01-11 ,유증 받으려면
910,2021-01-11 ,진짜 오랜만에 떨어졌네
911,2021-01-11 ,에약청약하신분들
912,2021-01-11 ,기관의 꾸준한 매집
913,2021-01-11 ,   브랜드 아이덴티티 재정립
914,2021-01-11 ,일반공모청약  118인데
915,2021-01-11 ,삭제된 게시물의 답글신주발행금액이랑 현재종가랑 너무 차이가 큰거 아닌가요
917,2021-01-11 ,참고하세요
918,2021-01-11 ,기관이
919,2021-01-11 ,금투의 매수
922,2021-01-11 ,초과배정 될가능성높나요
923,2021-01-11 ,18만 찍고 16만 올껴요
924,2021-01-11 ,2월3일이면 현재보다 저렴하게 살수 있는데 왜 지금 매집하나요
925,2021-01-11 ,공매도 폐지 국민 청원
926,2021-01-11 ,공매도 재개와 유상증자물량
927,2021-01-12 ,삭제된 게시물의 답글개인 위탁금 바닥 
928,2021-01-12 ,화요일
929,2021-01-12 ,아직 주식 어린이도 먼 얘기인 주식 신생아입니다
930,2021-01-12 ,주린이라서 어렵네요  조언부탁드려요
931,2021-01-12 ,유상증자문의 
932,2021-01-12 ,주린이들아 알기쉽게 설명 
934,2021-01-12 ,7이날 입성했는데  유증 받을수 있나요
935,2021-01-12 ,유증가 77300원의 의미
936,2021-01-12 ,코로나19 이후  증시를 생각하자
937,2021-01-12 ,오늘 종가 예상  123500
938,2021-01-12 ,공매도 푼다니
939,2021-01-12 ,왜  안떨어지죠 확 떨어진다했는데
940,2021-01-12 ,아씨발 털린거같네
942,2021-01-12 ,드디어 바퀴벌레가 슬슬 기어나옴
943,2021-01-12 ,털릴뻔했네
944,2021-01-12 ,고평가네
945,2021-01-12 ,유상증자 청약 납입기간
946,2021-01-12 ,주주도  아니면서
947,2021-01-12 ,장투주린 오늘 같은 날은
948,2021-01-12 ,판 커질수록 기존주주는 좋아
949,2021-01-12 ,나무를 보지말고 숲을봅시다
950,2021-01-12 ,소리는 요란한뎨 실적은 보잘것없네
951,2021-01-12 ,오늘의 허매도수는2448주
952,2021-01-12 ,지금 조정중이다
953,2021-01-12 ,너무비싸
954,2021-01-12 ,이 좋은 종목 5대에서 왜 매수를 안했을까
955,2021-01-12 ,갑자기 모간이 텨나오네
956,2021-01-12 ,장시작하자 떨어지길래
957,2021-01-12 ,슬슬 가자
958,2021-01-12 ,삼성전자  사라
959,2021-01-12 ,답변 감사합니다
960,2021-01-12 ,2님질문ㅋ
961,2021-01-12 ,포케 유상증자 예약청약
962,2021-01-12 ,갈놈은간다
963,2021-01-12 ,유증 
964,2021-01-12 ,유증 77300원 확정 떳네요
965,2021-01-12 ,유증 이후 떨어질려나요  평타 회복하긴 하던데
966,2021-01-12 ,신한이 몇만주라도 숏커버 들어올 확률
967,2021-01-12 ,코로나 피해주들 상승세 
969,2021-01-12 ,삭제된 게시물의 답글맞춤법이 초딩 중퇴
970,2021-01-12 ,와
971,2021-01-12 ,국민청원 공매도와의 전쟁 8211 청원 3종 세트
972,2021-01-12 ,차익실현구간
